run_seed,variant_name,layer_index,probe_name,diagnostic_family,exactness_mean,curl_energy_mean,exactness_positional_mean,curl_energy_positional_mean
13,pretrained,0,exact_r1,probe,1.0,3.4664577904556484e-15,0.9991543148126867,0.005074087538458925
13,pretrained,0,exact_r2,probe,1.0,3.2829411732444104e-15,0.9982147638996443,0.010711419949075207
13,pretrained,0,exact_r4,probe,1.0,2.9094922184804707e-15,0.999176467458407,0.004941193412782418
13,pretrained,0,exact_r8,probe,1.0,3.2480523874644113e-15,0.999296044309934,0.004223733144398365
13,pretrained,0,exact_r16,probe,1.0,3.179594915557893e-15,0.9993251727686988,0.004048974969514852
13,pretrained,0,exact_r64,probe,1.0,3.1908212358368085e-15,0.9994627431862884,0.0032235350388671374
13,pretrained,0,pairwise,probe,0.7679263808661037,1.39244168665674,0.7490695143739382,1.5055829282436106
13,pretrained,0,pairwise_plus_triadic,probe,0.7594152664144834,1.4435084006852574,0.7449638421336809,1.5302169538206525
13,pretrained,0,raw_projection_r4,raw_projection,1.0,3.074811830947437e-15,0.9994940112034479,0.003035943149977053
13,pretrained,0,raw_skew_bilinear_r8,raw_skew_bilinear,0.3620293214917183,3.8278240958849588,0.3611919300423728,3.8328484495480857
13,pretrained,1,exact_r1,probe,1.0,3.1575383402672676e-15,0.9996434077620506,0.002139542345604342
13,pretrained,1,exact_r2,probe,1.0,2.8715671294556134e-15,0.9994963560667303,0.00302185834233468
13,pretrained,1,exact_r4,probe,1.0,2.9474888621208544e-15,0.9995056109295951,0.00296633659551541
13,pretrained,1,exact_r8,probe,1.0,2.998379914051798e-15,0.9995208858615823,0.002874667461178938
13,pretrained,1,exact_r16,probe,1.0,3.1637619043925747e-15,0.9994359302024046,0.0033844270397417452
13,pretrained,1,exact_r64,probe,1.0,3.2208094270710925e-15,0.99944008845422,0.0033594550461404854
13,pretrained,1,pairwise,probe,0.7721183759470781,1.3672897294163704,0.7636748477816582,1.4179509269694488
13,pretrained,1,pairwise_plus_triadic,probe,0.7489651511940691,1.5062090800040298,0.7423039426406225,1.5461763367056847
13,pretrained,1,raw_projection_r4,raw_projection,1.0,3.0966018141754656e-15,0.9993642601701949,0.003814442767179571
13,pretrained,1,raw_skew_bilinear_r8,raw_skew_bilinear,0.47574225357837147,3.14554643465413,0.47444112888640827,3.1533532440662384
