variant_name,layer_index,probe_name,probe_family,rank,num_parameters_mean,num_parameters_std,run_count,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,21,exact_r8,exact,8,8242,0.0,5,0.7505,0.012782909597496896,0.5333333333333333,0.0862342309793077,0.5638888888888889,0.06101634065691334
pretrained,21,pairwise,pairwise,64,533058,0.0,5,0.9998333333333334,0.00037267799624997355,0.5513888888888889,0.05654500829395077,0.5541666666666667,0.05320550363716098
pretrained,21,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.9993333333333333,0.000912870929175298,0.5541666666666667,0.045906927447328896,0.5541666666666667,0.045906927447328896
pretrained,21,pairwise_plus_triadic,pairwise_plus_triadic,64,1067934,0.0,5,0.9853333333333333,0.01122064070264163,0.5958333333333333,0.03416214965624679,0.5958333333333333,0.03416214965624679
pretrained,21,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,1069185,0.0,5,0.999,0.0018066236157232264,0.548611111111111,0.03366444345428004,0.5513888888888888,0.028036985053036596
pretrained,21,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,21,triadic,triadic,87,534878,0.0,5,0.9876666666666667,0.013260216187277407,0.6166666666666667,0.039099134056275686,0.6166666666666667,0.039099134056275686
pretrained,22,exact_r1,exact,1,1032,0.0,5,0.6666666666666667,0.011577036657874826,0.49444444444444446,0.030822695862739082,0.5222222222222223,0.019270051285432806
pretrained,22,exact_r16,exact,16,16482,0.0,5,0.7428333333333333,0.018574175621006706,0.5305555555555556,0.0421270858002864,0.5305555555555556,0.0421270858002864
pretrained,22,exact_r2,exact,2,2062,0.0,5,0.7061666666666667,0.013104812517205714,0.5375,0.037589912785345424,0.5375,0.037589912785345424
pretrained,22,exact_r4,exact,4,4122,0.0,5,0.7221666666666667,0.009603240193925291,0.548611111111111,0.038665030297430715,0.548611111111111,0.038665030297430715
pretrained,22,exact_r64,exact,64,65922,0.0,5,0.7618333333333334,0.008403868156985801,0.5347222222222222,0.01770492886664164,0.5347222222222222,0.01770492886664164
pretrained,22,exact_r8,exact,8,8242,0.0,5,0.7363333333333333,0.020586875538664038,0.5319444444444444,0.04776041351124833,0.5375,0.04241230967945131
pretrained,22,pairwise,pairwise,64,533058,0.0,5,0.997,0.006252777160768019,0.5513888888888889,0.03458305443885761,0.5513888888888889,0.03458305443885761
pretrained,22,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.9924999999999999,0.012720281268728128,0.5402777777777777,0.03416214965624678,0.5402777777777777,0.03416214965624678
pretrained,22,pairwise_plus_triadic,pairwise_plus_triadic,64,1067934,0.0,5,0.9846666666666667,0.008948153130364078,0.5625,0.040492721491981264,0.5625,0.040492721491981264
pretrained,22,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,1069185,0.0,5,0.997,0.0028012893856619123,0.5472222222222223,0.03588336300767728,0.5472222222222223,0.03588336300767728
pretrained,22,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,22,triadic,triadic,87,534878,0.0,5,0.9891666666666666,0.013003738778606042,0.5694444444444444,0.054015101340639055,0.5694444444444444,0.054015101340639055
pretrained,23,exact_r1,exact,1,1032,0.0,5,0.6563333333333333,0.007397447007057388,0.5083333333333333,0.03308647013769889,0.5222222222222223,0.02375365468956538
pretrained,23,exact_r16,exact,16,16482,0.0,5,0.749,0.018242197723349528,0.5430555555555555,0.03847748660331962,0.5430555555555555,0.03847748660331962
pretrained,23,exact_r2,exact,2,2062,0.0,5,0.705,0.009260879487872036,0.5319444444444444,0.041839917587200175,0.5319444444444444,0.041839917587200175
pretrained,23,exact_r4,exact,4,4122,0.0,5,0.7311666666666666,0.012810043802509908,0.5222222222222223,0.05880267536115709,0.5444444444444445,0.04007371679514866
pretrained,23,exact_r64,exact,64,65922,0.0,5,0.7655,0.014632061448142627,0.5291666666666667,0.0158357697930436,0.5291666666666667,0.0158357697930436
pretrained,23,exact_r8,exact,8,8242,0.0,5,0.7455,0.014820687493425477,0.5388888888888889,0.01810889557000738,0.5388888888888889,0.01810889557000738
pretrained,23,pairwise,pairwise,64,533058,0.0,5,0.9838333333333333,0.01004503747020278,0.5152777777777777,0.037525711350295275,0.5319444444444444,0.020600551353043537
pretrained,23,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.9771666666666666,0.015361387379472654,0.5236111111111111,0.02228723129983503,0.5236111111111111,0.02228723129983503
pretrained,23,pairwise_plus_triadic,pairwise_plus_triadic,64,1067934,0.0,5,0.9868333333333333,0.011325364845729623,0.5541666666666667,0.061801654059130524,0.5625,0.0510310363079829
pretrained,23,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,1069185,0.0,5,0.9878333333333333,0.011251543104046767,0.5125,0.045112171580310334,0.5319444444444444,0.030900827029565283
pretrained,23,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,23,triadic,triadic,87,534878,0.0,5,0.9951666666666666,0.004224597285212198,0.5375,0.043810584154409735,0.548611111111111,0.02689571768199595
pretrained,24,exact_r1,exact,1,1032,0.0,5,0.6408333333333334,0.014178916272644629,0.5083333333333333,0.03909913405627569,0.5333333333333333,0.015055196797693633
pretrained,24,exact_r16,exact,16,16482,0.0,5,0.7383333333333333,0.01860592796813841,0.5277777777777778,0.044736453912240036,0.5416666666666666,0.028208466682763774
pretrained,24,exact_r2,exact,2,2062,0.0,5,0.6935,0.007105357915764051,0.5152777777777778,0.053656788255782954,0.5402777777777777,0.033807392901772475
pretrained,24,exact_r4,exact,4,4122,0.0,5,0.7101666666666666,0.009212009070290293,0.5402777777777777,0.04206980897461377,0.5402777777777777,0.04206980897461377
pretrained,24,exact_r64,exact,64,65922,0.0,5,0.7441666666666666,0.011365151414154857,0.5291666666666667,0.04590692744732894,0.5458333333333334,0.023344078213849463
pretrained,24,exact_r8,exact,8,8242,0.0,5,0.7226666666666667,0.012365947867699695,0.5263888888888889,0.040313681315833315,0.5291666666666667,0.037845629426218656
pretrained,24,pairwise,pairwise,64,533058,0.0,5,0.991,0.014366241293006643,0.5083333333333333,0.0489571020333738,0.5444444444444445,0.0038036288715636805
pretrained,24,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.9724999999999999,0.01499999999999999,0.5694444444444444,0.07283394778959386,0.5833333333333334,0.051501378382608765
pretrained,24,pairwise_plus_triadic,pairwise_plus_triadic,64,1067934,0.0,5,0.9898333333333333,0.00896366120634989,0.5472222222222222,0.028378912141253567,0.5472222222222222,0.028378912141253567
pretrained,24,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,1069185,0.0,5,0.9831666666666666,0.011217545780309255,0.5388888888888889,0.02846375212766556,0.5388888888888889,0.02846375212766556
pretrained,24,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,24,triadic,triadic,87,534878,0.0,5,0.9878333333333333,0.005451809077932044,0.5277777777777778,0.041376303082683946,0.5305555555555556,0.03885166869638711
random_control,0,exact_r1,exact,1,1032,0.0,5,0.5811666666666667,0.009140113055464147,0.5,0.037717987816667416,0.5277777777777778,0.02140421528808674
random_control,0,exact_r16,exact,16,16482,0.0,5,0.6048333333333333,0.008109493750468596,0.4861111111111111,0.04019387813468828,0.5305555555555556,0.026260653334984785
random_control,0,exact_r2,exact,2,2062,0.0,5,0.6041666666666666,0.010358169078880056,0.48333333333333334,0.0394674228843967,0.5305555555555556,0.027163343355011055
random_control,0,exact_r4,exact,4,4122,0.0,5,0.604,0.008547254269972026,0.4722222222222222,0.0549006538223677,0.55,0.029216227733281412
random_control,0,exact_r64,exact,64,65922,0.0,5,0.6043333333333333,0.010398317171542725,0.48055555555555557,0.03847748660331964,0.5333333333333333,0.023753654689565397
random_control,0,exact_r8,exact,8,8242,0.0,5,0.6051666666666666,0.006598610964943042,0.4708333333333333,0.034860834438919804,0.5347222222222222,0.02777777777777779
random_control,0,pairwise,pairwise,64,533058,0.0,5,0.9948333333333333,0.008445084040105492,0.4902777777777778,0.03628430688225872,0.5291666666666667,0.01927005128543282
random_control,0,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.9633333333333333,0.044491728319867384,0.48333333333333334,0.02671581119676577,0.525,0.016724436914989326
random_control,0,pairwise_plus_triadic,pairwise_plus_triadic,64,1067934,0.0,5,0.97,0.0214492294603896,0.48333333333333334,0.02626065333498477,0.5194444444444445,0.02375365468956541
random_control,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,1069185,0.0,5,0.9703333333333334,0.020065863771312944,0.4861111111111111,0.026443656617583026,0.5222222222222223,0.017975248757701113
random_control,0,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
random_control,0,triadic,triadic,87,534878,0.0,5,0.9908333333333333,0.0102401714395371,0.5152777777777777,0.04694567716987658,0.5375,0.027163343355011024
random_control,1,exact_r1,exact,1,1032,0.0,5,0.5631666666666667,0.02622286957769663,0.4958333333333333,0.035613559458216884,0.5291666666666667,0.015055196797693649
random_control,1,exact_r16,exact,16,16482,0.0,5,0.6146666666666667,0.011645814698852109,0.47916666666666663,0.035067725480423875,0.5263888888888889,0.030030205986721754
random_control,1,exact_r2,exact,2,2062,0.0,5,0.6048333333333333,0.009193143580347715,0.4986111111111111,0.05388101317019674,0.5430555555555555,0.024255901661906883
random_control,1,exact_r4,exact,4,4122,0.0,5,0.6125,0.007406828681096314,0.4861111111111111,0.05851492898039139,0.55,0.02324055629261322
random_control,1,exact_r64,exact,64,65922,0.0,5,0.6091666666666666,0.009664511253952662,0.48333333333333334,0.050460839234958206,0.5388888888888889,0.03167153958608718
random_control,1,exact_r8,exact,8,8242,0.0,5,0.6123333333333333,0.010195995946121836,0.4930555555555556,0.041955020741647815,0.5319444444444444,0.023344078213849453
random_control,1,pairwise,pairwise,64,533058,0.0,5,0.9971666666666666,0.004587119648174306,0.4986111111111111,0.04796193513842222,0.5347222222222222,0.028208466682763753
random_control,1,pairwise_plus_query_context,pairwise_plus_query_context,64,800496,0.0,5,0.9193333333333333,0.06982468124604013,0.47777777777777775,0.048957102033373806,0.5472222222222223,0.015055196797693616
