variant_name,layer_index,probe_name,probe_family,group_type,group_name,run_count,example_count_mean,example_count_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,0,exact_r1,exact,query_direction_type,hidden_positive,5,72,0.0,0.47777777777777775,0.07323014625813369,0.5555555555555556,0.04606423319938056
pretrained,0,exact_r1,exact,query_direction_type,matched_negative,5,72,0.0,0.5305555555555556,0.10365615642802942,0.5638888888888889,0.08251917098618305
pretrained,0,exact_r1,exact,query_distance_type,visible_5,5,52.4,6.06630035524124,0.5241666666666667,0.07314844116209479,0.5575,0.04413520892288451
pretrained,0,exact_r1,exact,query_distance_type,visible_6,5,45.2,5.932958789676531,0.46854925775978407,0.08408133284174443,0.5647840755735493,0.055316240444110654
pretrained,0,exact_r1,exact,query_distance_type,visible_7,5,46.4,7.402702209328699,0.5071543474674146,0.11351875924436666,0.5980634383765056,0.03049495248738286
pretrained,0,exact_r1,exact,query_type,hidden_positive_visible_5,5,26.2,3.03315017762062,0.45873563218390806,0.1148184675311149,0.6012643678160919,0.04993621244928268
pretrained,0,exact_r1,exact,query_type,hidden_positive_visible_6,5,22.6,2.9664793948382653,0.4528879892037787,0.16274901948668763,0.6304453441295547,0.08939622776778612
pretrained,0,exact_r1,exact,query_type,hidden_positive_visible_7,5,23.2,3.7013511046643495,0.5082687125336853,0.08971019808705828,0.5733404828686135,0.037547984170570224
pretrained,0,exact_r1,exact,query_type,matched_negative_visible_5,5,26.2,3.03315017762062,0.5895977011494253,0.08548848159953297,0.5895977011494253,0.08548848159953297
pretrained,0,exact_r1,exact,query_type,matched_negative_visible_6,5,22.6,2.9664793948382653,0.4842105263157895,0.12302612033633659,0.5824561403508772,0.0833564141628393
pretrained,0,exact_r1,exact,query_type,matched_negative_visible_7,5,23.2,3.7013511046643495,0.5060399824011439,0.18526931461186621,0.6333127096738712,0.11024959170115317
pretrained,0,exact_r1,exact,relation_id,masked_balanced_triplet,5,144,0.0,0.5041666666666667,0.04595942252159527,0.5319444444444444,0.029298643207956925
pretrained,0,exact_r1,exact,template_family_id,balanced_align,5,72,6.0,0.5219308469308469,0.05528971024514133,0.547999222999223,0.027897094063908574
pretrained,0,exact_r1,exact,template_family_id,balanced_sync,5,72,6.0,0.4866938616938617,0.045986759150556514,0.5291181041181041,0.03572490278024496
pretrained,0,exact_r1,exact,template_id,balanced_triplet_align_forward,5,37.6,6.985699678629192,0.5106314737893685,0.07967955301635708,0.5573847205426152,0.04872226157375529
pretrained,0,exact_r1,exact,template_id,balanced_triplet_align_reverse,5,34.4,5.549774770204643,0.5379971988795518,0.08702055544550208,0.5815266106442577,0.03269672261073697
pretrained,0,exact_r1,exact,template_id,balanced_triplet_sync_forward,5,36,5.0990195135927845,0.459578173374613,0.03086636942150543,0.540421826625387,0.03086636942150543
pretrained,0,exact_r1,exact,template_id,balanced_triplet_sync_reverse,5,36,7.0710678118654755,0.5082841614906832,0.09814895913741381,0.5707841614906832,0.05878780015307999
pretrained,0,exact_r16,exact,query_direction_type,hidden_positive,5,72,0.0,0.5027777777777778,0.038540102570865584,0.5305555555555556,0.0181088955700074
pretrained,0,exact_r16,exact,query_direction_type,matched_negative,5,72,0.0,0.49722222222222223,0.07695497320663928,0.5527777777777778,0.049495915781126304
pretrained,0,exact_r16,exact,query_distance_type,visible_5,5,52.4,6.06630035524124,0.49474137931034484,0.1094314882062976,0.5780747126436782,0.06625889398790923
pretrained,0,exact_r16,exact,query_distance_type,visible_6,5,45.2,5.932958789676531,0.4726012145748988,0.0719377507007759,0.5607321187584345,0.03876749886489534
pretrained,0,exact_r16,exact,query_distance_type,visible_7,5,46.4,7.402702209328699,0.5197340922840016,0.06313310923145322,0.5560977286476378,0.023213972727485672
pretrained,0,exact_r16,exact,query_type,hidden_positive_visible_5,5,26.2,3.03315017762062,0.47701149425287354,0.08338286280774086,0.5436781609195402,0.07230880913816833
pretrained,0,exact_r16,exact,query_type,hidden_positive_visible_6,5,22.6,2.9664793948382653,0.49354251012145745,0.13384325793636867,0.60389338731444,0.06688682048692682
pretrained,0,exact_r16,exact,query_type,hidden_positive_visible_7,5,23.2,3.7013511046643495,0.5181158224715393,0.08859253138501164,0.5544794588351757,0.06744517108928316
pretrained,0,exact_r16,exact,query_type,matched_negative_visible_5,5,26.2,3.03315017762062,0.5124712643678161,0.14053172597700997,0.6124712643678161,0.06427557789801187
pretrained,0,exact_r16,exact,query_type,matched_negative_visible_6,5,22.6,2.9664793948382653,0.4516599190283401,0.055502957356670865,0.54834008097166,0.05550295735667087
pretrained,0,exact_r16,exact,query_type,matched_negative_visible_7,5,23.2,3.7013511046643495,0.5213523620964637,0.0812516823902981,0.564612550184238,0.0441957356369216
pretrained,0,exact_r16,exact,relation_id,masked_balanced_triplet,5,144,0.0,0.5,0.051501378382608785,0.5416666666666666,0.021960261528947055
pretrained,0,exact_r16,exact,template_family_id,balanced_align,5,72,6.0,0.4776806526806527,0.058538013956085426,0.5405011655011656,0.04470973216408177
pretrained,0,exact_r16,exact,template_family_id,balanced_sync,5,72,6.0,0.5242618492618493,0.04656661743460304,0.5419386169386169,0.026564770522281695
pretrained,0,exact_r16,exact,template_id,balanced_triplet_align_forward,5,37.6,6.985699678629192,0.5128441733704892,0.07349205277084507,0.5600303205566364,0.03320765837530573
pretrained,0,exact_r16,exact,template_id,balanced_triplet_align_reverse,5,34.4,5.549774770204643,0.4446078431372549,0.10811796532131498,0.5687254901960784,0.0980860182403215
pretrained,0,exact_r16,exact,template_id,balanced_triplet_sync_forward,5,36,5.0990195135927845,0.4929812834224599,0.0613048230600854,0.5445187165775401,0.036639652717841004
pretrained,0,exact_r16,exact,template_id,balanced_triplet_sync_reverse,5,36,7.0710678118654755,0.5620254841066862,0.07479142264213082,0.5745254841066861,0.058823022894950706
pretrained,0,exact_r2,exact,query_direction_type,hidden_positive,5,72,0.0,0.5722222222222222,0.28283589230383865,0.7222222222222222,0.15744144512159214
pretrained,0,exact_r2,exact,query_direction_type,matched_negative,5,72,0.0,0.49166666666666664,0.26618156107587565,0.6861111111111111,0.166261080573838
