variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
pretrained,9,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.6553551918930478,0.003297420157403899,2.06786886188719,0.01978452562740644,0.6546758044925001,0.003307831014358951,2.071945170561473,0.019846988427645307
pretrained,10,exact_r1,probe,2,1.0,0.0,2.6217971622727464e-15,5.056975795111983e-16,0.9994818303320143,0.000375667153608388,0.003109009560527435,0.002254013025049473
pretrained,10,exact_r16,probe,2,1.0,0.0,2.9570040115131013e-15,1.5989564504145458e-16,0.9993939821918806,0.00037124290526054484,0.0036361028720016796,0.002227461486871307
pretrained,10,exact_r2,probe,2,1.0,0.0,2.6179180396582537e-15,7.704716604081801e-16,0.9989055326829354,0.0008824259330945564,0.0065668103278666325,0.005294558475126335
pretrained,10,exact_r4,probe,2,1.0,0.0,2.9936293464026434e-15,3.1458282148826514e-16,0.9996122455017434,0.0003825520169244852,0.002326520625906091,0.0022952997143936282
pretrained,10,exact_r64,probe,2,1.0,0.0,2.9758351042508503e-15,1.4789670536508828e-16,0.9995050864915054,9.22904761537906e-05,0.00296948254617746,0.0005537475884966968
pretrained,10,exact_r8,probe,2,1.0,0.0,3.1059753789224378e-15,7.025031798661834e-17,0.9993951246142387,0.00040610712957244165,0.0036292433174417564,0.0024366318234160913
pretrained,10,pairwise,probe,2,0.8959694779995415,0.02590416168868606,0.6241831370732851,0.15542494861966247,0.88822279477285,0.02229802874414359,0.6706632314663794,0.1337881547573315
pretrained,10,pairwise_plus_triadic,probe,2,0.9004111852910783,0.028433123332860383,0.597532886494365,0.1705987521436501,0.8956375070330169,0.02838727780570623,0.6261749528348446,0.17032367034647486
pretrained,10,raw_projection_r4,raw_projection,2,1.0,0.0,2.879291676196601e-15,4.245368251357391e-17,0.9994505459649695,0.000227169464668548,0.0032967166387404883,0.001363023702157178
pretrained,10,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.6422900547169976,0.000402392060488206,2.1462596787346735,0.002414334216369129,0.6412756823831134,0.000792310409935692,2.15234592391385,0.004753863630360345
pretrained,11,exact_r1,probe,2,1.0,0.0,2.7012324552682954e-15,2.0706087740446187e-16,0.998872849262423,0.0003552265174534655,0.006762899397775376,0.0021313499845657083
pretrained,11,exact_r16,probe,2,1.0,0.0,2.9183915543324574e-15,2.3286994369542255e-16,0.9993056934326887,0.0003322989245500482,0.004165850823887417,0.001993790201985653
pretrained,11,exact_r2,probe,2,1.0,0.0,3.006624383489467e-15,1.2209736491948736e-16,0.9988594959593482,0.0013032036781861912,0.006843020999036121,0.007819219583283387
pretrained,11,exact_r4,probe,2,1.0,0.0,2.6916432202860267e-15,3.505805406536953e-16,0.9991245600912306,0.0006377830874808408,0.005252640044798479,0.003826699903140902
pretrained,11,exact_r64,probe,2,1.0,0.0,2.9173525621758956e-15,1.1929302288409057e-16,0.9995366397003334,2.4909958215739063e-05,0.002780158571113134,0.00014945786798363899
pretrained,11,exact_r8,probe,2,1.0,0.0,3.0803823714330133e-15,1.1605556787709266e-16,0.9994616609894567,0.00010150512359591536,0.0032300248126880936,0.0006090269257906234
pretrained,11,pairwise,probe,2,0.9428344544851117,0.021911132967644454,0.3429932775001766,0.13146679156798652,0.9380206269108586,0.017562035962924806,0.3718762353786992,0.10537221950930106
