run_seed,variant_name,layer_index,probe_name,diagnostic_family,exactness_mean,curl_energy_mean,exactness_positional_mean,curl_energy_positional_mean
19,pretrained,0,exact_r1,probe,1.0,2.792764058112924e-15,0.9924274728529983,0.04543515614609027
19,pretrained,0,exact_r2,probe,1.0,3.2570632258383816e-15,0.9980979056821929,0.011412573709902871
19,pretrained,0,exact_r4,probe,1.0,3.295629731803318e-15,0.9982967782351706,0.010219325266209327
19,pretrained,0,exact_r8,probe,1.0,3.414393497034166e-15,0.998854510486126,0.006872939628212609
19,pretrained,0,exact_r16,probe,1.0,3.2157852996723827e-15,0.9993139215641551,0.004116459599269244
19,pretrained,0,exact_r64,probe,1.0,3.2860691510783787e-15,0.9994080302615961,0.003551821432968912
19,pretrained,0,pairwise,probe,0.7531010992825031,1.4813934059606657,0.7344358443386025,1.5933849490765069
19,pretrained,0,pairwise_plus_query_context,probe,0.7186712208721373,1.6879726586242516,0.7086393162608147,1.7481641040907965
19,pretrained,0,pairwise_plus_triplet_mlp,probe,0.7429141754077541,1.5425149369984865,0.7161094215181139,1.7033434667521052
19,pretrained,0,pairwise_plus_triadic,probe,0.7918824830816852,1.2487051186876164,0.7745440643694665,1.3527356278565195
19,pretrained,0,raw_projection_r4,raw_projection,1.0,3.2732458049551533e-15,0.9998341264824072,0.0009952364828980838
19,pretrained,0,raw_skew_bilinear_r8,raw_skew_bilinear,0.3214931699136893,4.0710409548547535,0.3212592469321357,4.072444503506024
19,pretrained,1,exact_r1,probe,1.0,3.183627072944659e-15,0.9998824074864388,0.0007055455603727347
19,pretrained,1,exact_r2,probe,1.0,3.099420628246454e-15,0.9997730271683799,0.0013618246690991025
19,pretrained,1,exact_r4,probe,1.0,3.375837639962663e-15,0.9996324409213331,0.002205350899506205
19,pretrained,1,exact_r8,probe,1.0,3.1237331566551057e-15,0.9996163613266416,0.0023018233324465756
19,pretrained,1,exact_r16,probe,1.0,3.1538041475657986e-15,0.9996190447774198,0.002285737684158246
19,pretrained,1,exact_r64,probe,1.0,3.171011226313119e-15,0.999750953581598,0.0014942796794154372
19,pretrained,1,pairwise,probe,0.719743268771304,1.6815403807494376,0.7141554690897465,1.71506717056036
19,pretrained,1,pairwise_plus_query_context,probe,0.708275436113278,1.7503473891152277,0.701895133488708,1.7886291796134577
19,pretrained,1,pairwise_plus_triplet_mlp,probe,0.5876478664577007,2.4741128103600607,0.5847657848563459,2.491405263543129
19,pretrained,1,pairwise_plus_triadic,probe,0.8306078873574734,1.016352676683002,0.8297708067629073,1.021375172254112
19,pretrained,1,raw_projection_r4,raw_projection,1.0,3.2931749737062576e-15,0.9998981153799428,0.0006113132652293037
19,pretrained,1,raw_skew_bilinear_r8,raw_skew_bilinear,0.3385580906437503,3.9686514453755484,0.3385262062980069,3.9688427994648614
19,pretrained,2,exact_r1,probe,1.0,2.771145885720751e-15,0.9999587639338441,0.0002474176839718388
19,pretrained,2,exact_r2,probe,1.0,3.4913062486891627e-15,0.999782481127315,0.0013051237878648357
19,pretrained,2,exact_r4,probe,1.0,3.1428017377259844e-15,0.9997496733234988,0.001501962760812603
19,pretrained,2,exact_r8,probe,1.0,3.087771408938284e-15,0.9994849169419872,0.003090507434939759
19,pretrained,2,exact_r16,probe,1.0,3.1148895599091513e-15,0.9998278336392509,0.0010330074146622792
19,pretrained,2,exact_r64,probe,1.0,3.139918140891418e-15,0.9997600970996751,0.001439409477623283
19,pretrained,2,pairwise,probe,0.8271014599336518,1.0373912625428703,0.8228941477007337,1.0626351282828383
19,pretrained,2,pairwise_plus_query_context,probe,0.5846721770034896,2.49196694791317,0.5819590393867757,2.508245751261711
19,pretrained,2,pairwise_plus_triplet_mlp,probe,0.5502667348417971,2.6983996054364576,0.5503251585695479,2.6980490535497665
19,pretrained,2,pairwise_plus_triadic,probe,0.703069792025619,1.781581261091762,0.6839048361612691,1.89657095571359
19,pretrained,2,raw_projection_r4,raw_projection,1.0,3.200717022497907e-15,0.999872039589617,0.0007677642052941439
19,pretrained,2,raw_skew_bilinear_r8,raw_skew_bilinear,0.4341772757470608,3.3949363364113703,0.4338311639924844,3.397013013561567
19,pretrained,3,exact_r1,probe,1.0,2.8441155355691763e-15,0.9996882230043411,0.0018706675711857518
19,pretrained,3,exact_r2,probe,1.0,2.7975557843852253e-15,0.9992896355688572,0.0042621897308789715
19,pretrained,3,exact_r4,probe,1.0,3.454291824123543e-15,0.9996985871758726,0.0018084823782879135
19,pretrained,3,exact_r8,probe,1.0,2.984357170378168e-15,0.9998517351018058,0.0008895808192998326
19,pretrained,3,exact_r16,probe,1.0,3.1230390528595002e-15,0.9998318772349093,0.0010087358479924863
19,pretrained,3,exact_r64,probe,1.0,3.116258160746394e-15,0.9998366050422192,0.0009803732108492921
19,pretrained,3,pairwise,probe,0.8860624424285359,0.6836253439800607,0.8757218408087889,0.7456689462479618
19,pretrained,3,pairwise_plus_query_context,probe,0.8223598326245943,1.065841005080276,0.8197388425469398,1.0815669633448124
19,pretrained,3,pairwise_plus_triplet_mlp,probe,0.6471334509551525,2.117199302133587,0.6421093493700027,2.147343873149819
19,pretrained,3,pairwise_plus_triadic,probe,0.8784697093069553,0.7291817418817017,0.8669426093498865,0.7983443227907022
19,pretrained,3,raw_projection_r4,raw_projection,1.0,3.1178988466539773e-15,0.9999258812103007,0.00044472136525857623
19,pretrained,3,raw_skew_bilinear_r8,raw_skew_bilinear,0.5327975692020522,2.803214591410425,0.5321761853992939,2.8069428586297565
19,pretrained,4,exact_r1,probe,1.0,2.3810083724214444e-15,0.9982967389126619,0.010219554059504945
19,pretrained,4,exact_r2,probe,1.0,3.116620960922289e-15,0.9993871529069212,0.003677088042119673
19,pretrained,4,exact_r4,probe,1.0,3.1131484222908868e-15,0.9997304880784618,0.0016170576006212893
19,pretrained,4,exact_r8,probe,1.0,3.3411744485317202e-15,0.9998190179467201,0.0010858964447430077
19,pretrained,4,exact_r16,probe,1.0,3.2261474551744687e-15,0.9997151179446114,0.0017092969525644246
19,pretrained,4,exact_r64,probe,1.0,3.18562691216689e-15,0.9997806362807751,0.0013161857924488788
19,pretrained,4,pairwise,probe,0.7738200914528635,1.3570794227222602,0.7639888297352526,1.4160670315225918
19,pretrained,4,pairwise_plus_query_context,probe,0.5906807643671831,2.4559154551890163,0.5877397892375787,2.473561257123947
19,pretrained,4,pairwise_plus_triplet_mlp,probe,0.546179422073894,2.722923454311159,0.545969095495012,2.7241854212350316
19,pretrained,4,pairwise_plus_triadic,probe,0.8020247287220426,1.187851634497444,0.7954209194415145,1.2274744785908196
19,pretrained,4,raw_projection_r4,raw_projection,1.0,2.8668345054678514e-15,0.9999113575451903,0.0005318674324775606
19,pretrained,4,raw_skew_bilinear_r8,raw_skew_bilinear,0.5758702411419816,2.5447785473532147,0.5749497926897473,2.550301253795624
19,pretrained,5,exact_r1,probe,1.0,2.7710434897450176e-15,0.9996700324118137,0.001979817091422673
19,pretrained,5,exact_r2,probe,1.0,3.1888854312335016e-15,0.9997866012983851,0.001280393562612719
19,pretrained,5,exact_r4,probe,1.0,3.1628246565542646e-15,0.9998471563061079,0.0009170774990505177
19,pretrained,5,exact_r8,probe,1.0,3.254962044761477e-15,0.999798969262176,0.001206184997297694
19,pretrained,5,exact_r16,probe,1.0,3.141482238697539e-15,0.9998194960256418,0.0010830224705892357
19,pretrained,5,exact_r64,probe,1.0,3.154772620920779e-15,0.9997874726023939,0.0012751711951245347
19,pretrained,5,pairwise,probe,0.6992748288644685,1.8043510276410315,0.6925244087146388,1.8448535510235362
19,pretrained,5,pairwise_plus_query_context,probe,0.6532660139103731,2.08040389418602,0.6482711674438583,2.1103729949229293
19,pretrained,5,pairwise_plus_triplet_mlp,probe,0.8113202436102761,1.1320785410288308,0.8097065008348889,1.141761000164681
19,pretrained,5,pairwise_plus_triadic,probe,0.7259978834125731,1.6440127078029845,0.717610931644837,1.6943344039221604
19,pretrained,5,raw_projection_r4,raw_projection,1.0,3.1445616108013053e-15,0.9999141539964411,0.0005150801805737299
19,pretrained,5,raw_skew_bilinear_r8,raw_skew_bilinear,0.5192056513494916,2.8847660770018897,0.5186015984250439,2.8883904069662094
19,pretrained,6,exact_r1,probe,1.0,2.625551659581405e-15,0.9994084508054786,0.0035492961154280542
19,pretrained,6,exact_r2,probe,1.0,2.6735693706604248e-15,0.9996029564903842,0.0023822766832179492
19,pretrained,6,exact_r4,probe,1.0,3.3988245182440164e-15,0.9999420787725184,0.0003475360552127111
19,pretrained,6,exact_r8,probe,1.0,3.189741473969851e-15,0.9998125293188624,0.0011248226126351962
19,pretrained,6,exact_r16,probe,1.0,3.026744748260877e-15,0.9998929413656393,0.0006423564445867669
19,pretrained,6,exact_r64,probe,1.0,3.073515178279874e-15,0.9997584190633562,0.0014494774053067279
19,pretrained,6,pairwise,probe,0.5896001764469676,2.4623989226917424,0.5875198013252683,2.474881207363473
19,pretrained,6,pairwise_plus_query_context,probe,0.5920429366330305,2.4477423934472933,0.589347874538766,2.463912717998028
19,pretrained,6,pairwise_plus_triplet_mlp,probe,0.8001144085493352,1.1993135437369347,0.7998694831298457,1.2007831001861229
19,pretrained,6,pairwise_plus_triadic,probe,0.6845237707926167,1.892857379383511,0.6832421989076667,1.9005468392537699
19,pretrained,6,raw_projection_r4,raw_projection,1.0,3.022702843061836e-15,0.9999093955589665,0.0005436204844752663
19,pretrained,6,raw_skew_bilinear_r8,raw_skew_bilinear,0.5765034481883049,2.5409792901741133,0.5760455951094627,2.543726378844844
19,pretrained,7,exact_r1,probe,1.0,2.7979443630992013e-15,0.9992612360252274,0.004432568842376996
19,pretrained,7,exact_r2,probe,1.0,2.9543286049177304e-15,0.9998982167906232,0.0006107027824732035
19,pretrained,7,exact_r4,probe,1.0,2.9313668099693633e-15,0.999613419175148,0.0023194760077684703
19,pretrained,7,exact_r8,probe,1.0,3.277757785131962e-15,0.9997026626434591,0.0017840237366423632
19,pretrained,7,exact_r16,probe,1.0,2.9271200211396702e-15,0.9997102920379903,0.0017382376714118032
19,pretrained,7,exact_r64,probe,1.0,3.0404385034554676e-15,0.9997791573405266,0.0013250499606430014
19,pretrained,7,pairwise,probe,0.7497870069411066,1.5012779807051022,0.7492025912635856,1.5047844495210383
19,pretrained,7,pairwise_plus_query_context,probe,0.7234658325711886,1.6592050203018718,0.7226513007448779,1.6640922075344458
19,pretrained,7,pairwise_plus_triplet_mlp,probe,0.4784592617717054,3.129244473245409,0.47546202275488114,3.147227863470713
19,pretrained,7,pairwise_plus_triadic,probe,0.5113743034501871,2.931754174331824,0.5117354198462434,2.929587486717436
19,pretrained,7,raw_projection_r4,raw_projection,1.0,3.317527528649479e-15,0.9999097300072511,0.0005416133373930481
19,pretrained,7,raw_skew_bilinear_r8,raw_skew_bilinear,0.6162299724916617,2.3026201733284526,0.6160978625218073,2.3034128356311054
19,pretrained,8,exact_r1,probe,1.0,2.5421893501306043e-15,0.9997479944593377,0.0015120464753029712
19,pretrained,8,exact_r2,probe,1.0,2.9105740751593522e-15,0.9999433813823594,0.0003397024847799912
19,pretrained,8,exact_r4,probe,1.0,2.802645661981194e-15,0.9998305493758785,0.0010167051235233278
19,pretrained,8,exact_r8,probe,1.0,2.974076982960249e-15,0.9998422873516878,0.0009462899377265583
19,pretrained,8,exact_r16,probe,1.0,2.58709092350108e-15,0.9998133981393443,0.0011196147061127704
19,pretrained,8,exact_r64,probe,1.0,2.909120734240824e-15,0.9998284433450964,0.001029347443464859
19,pretrained,8,pairwise,probe,0.7664293228752084,1.401424076822069,0.7661047263277901,1.4033716548648145
19,pretrained,8,pairwise_plus_query_context,probe,0.6645812553664049,2.012512502984868,0.6625646733575397,2.024611940400468
19,pretrained,8,pairwise_plus_triplet_mlp,probe,0.6982087257007757,1.81074763296379,0.69733611949616,1.8159832884040144
19,pretrained,8,pairwise_plus_triadic,probe,0.6165907950037055,2.3004552401188345,0.6179704868959056,2.292177099113663
