run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
19,pretrained,0,exact_r4,exact,query_direction_type,matched_negative,72,0.5277777777777778,0.5277777777777778
19,pretrained,0,exact_r4,exact,query_distance_type,visible_5,48,0.5,0.5
19,pretrained,0,exact_r4,exact,query_distance_type,visible_6,48,0.5208333333333334,0.5208333333333334
19,pretrained,0,exact_r4,exact,query_distance_type,visible_7,48,0.4166666666666667,0.5833333333333333
19,pretrained,0,exact_r4,exact,query_type,hidden_positive_visible_5,24,0.4583333333333333,0.5416666666666667
19,pretrained,0,exact_r4,exact,query_type,hidden_positive_visible_6,24,0.625,0.625
19,pretrained,0,exact_r4,exact,query_type,hidden_positive_visible_7,24,0.20833333333333334,0.7916666666666666
19,pretrained,0,exact_r4,exact,query_type,matched_negative_visible_5,24,0.5416666666666666,0.5416666666666666
19,pretrained,0,exact_r4,exact,query_type,matched_negative_visible_6,24,0.4166666666666667,0.5833333333333333
19,pretrained,0,exact_r4,exact,query_type,matched_negative_visible_7,24,0.625,0.625
19,pretrained,0,exact_r4,exact,relation_id,masked_balanced_triplet,144,0.4791666666666667,0.5208333333333333
19,pretrained,0,exact_r4,exact,template_family_id,balanced_align,78,0.46153846153846156,0.5384615384615384
19,pretrained,0,exact_r4,exact,template_family_id,balanced_sync,66,0.5,0.5
19,pretrained,0,exact_r4,exact,template_id,balanced_triplet_align_forward,38,0.39473684210526316,0.6052631578947368
19,pretrained,0,exact_r4,exact,template_id,balanced_triplet_align_reverse,40,0.525,0.525
19,pretrained,0,exact_r4,exact,template_id,balanced_triplet_sync_forward,32,0.4375,0.5625
19,pretrained,0,exact_r4,exact,template_id,balanced_triplet_sync_reverse,34,0.5588235294117647,0.5588235294117647
19,pretrained,0,exact_r8,exact,query_direction_type,hidden_positive,72,0.4166666666666667,0.5833333333333333
19,pretrained,0,exact_r8,exact,query_direction_type,matched_negative,72,0.4861111111111111,0.5138888888888888
19,pretrained,0,exact_r8,exact,query_distance_type,visible_5,48,0.4166666666666667,0.5833333333333333
19,pretrained,0,exact_r8,exact,query_distance_type,visible_6,48,0.5,0.5
19,pretrained,0,exact_r8,exact,query_distance_type,visible_7,48,0.4375,0.5625
19,pretrained,0,exact_r8,exact,query_type,hidden_positive_visible_5,24,0.4583333333333333,0.5416666666666667
19,pretrained,0,exact_r8,exact,query_type,hidden_positive_visible_6,24,0.5416666666666666,0.5416666666666666
19,pretrained,0,exact_r8,exact,query_type,hidden_positive_visible_7,24,0.25,0.75
19,pretrained,0,exact_r8,exact,query_type,matched_negative_visible_5,24,0.375,0.625
19,pretrained,0,exact_r8,exact,query_type,matched_negative_visible_6,24,0.4583333333333333,0.5416666666666667
19,pretrained,0,exact_r8,exact,query_type,matched_negative_visible_7,24,0.625,0.625
19,pretrained,0,exact_r8,exact,relation_id,masked_balanced_triplet,144,0.4513888888888889,0.5486111111111112
19,pretrained,0,exact_r8,exact,template_family_id,balanced_align,78,0.46153846153846156,0.5384615384615384
19,pretrained,0,exact_r8,exact,template_family_id,balanced_sync,66,0.4393939393939394,0.5606060606060606
