variant_name,layer_index,probe_name,probe_family,group_type,group_name,run_count,example_count_mean,example_count_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,4,exact_r16,exact,query_distance_type,visible_6,3,42,5.291502622129181,0.3820906432748538,0.08450422027982424,0.6179093567251462,0.0845042202798243
pretrained,4,exact_r16,exact,query_distance_type,visible_7,3,46.666666666666664,10.263202878893768,0.5550514216575922,0.047813904432304155,0.5550514216575922,0.047813904432304155
pretrained,4,exact_r16,exact,query_type,hidden_positive_visible_5,3,27.666666666666668,3.2145502536643185,0.47796934865900387,0.05378503885581019,0.5335249042145593,0.04398836208124529
pretrained,4,exact_r16,exact,query_type,hidden_positive_visible_6,3,21,2.6457513110645907,0.32383040935672514,0.1166685903196288,0.6761695906432749,0.11666859031962878
pretrained,4,exact_r16,exact,query_type,hidden_positive_visible_7,3,23.333333333333332,5.131601439446884,0.5186987845790023,0.10600481785508846,0.579304845185063,0.04824521241375333
pretrained,4,exact_r16,exact,query_type,matched_negative_visible_5,3,27.666666666666668,3.2145502536643185,0.5053639846743295,0.02571049665870898,0.5168582375478927,0.016669969285675927
pretrained,4,exact_r16,exact,query_type,matched_negative_visible_6,3,21,2.6457513110645907,0.44035087719298244,0.05271922526777796,0.5596491228070175,0.05271922526777796
pretrained,4,exact_r16,exact,query_type,matched_negative_visible_7,3,23.333333333333332,5.131601439446884,0.5914040587361822,0.039929705639194506,0.5914040587361822,0.039929705639194506
pretrained,4,exact_r16,exact,relation_id,masked_balanced_triplet,3,144,0.0,0.4837962962962963,0.02806563808560679,0.5254629629629629,0.01445601388518155
pretrained,4,exact_r16,exact,template_family_id,balanced_align,3,68,3.4641016151377544,0.48569023569023567,0.02554543923483756,0.5244107744107744,0.008117551145616965
pretrained,4,exact_r16,exact,template_family_id,balanced_sync,3,76,3.4641016151377544,0.4814814814814815,0.06048681978792637,0.5527065527065528,0.0024673088426906994
pretrained,4,exact_r16,exact,template_id,balanced_triplet_align_forward,3,35.333333333333336,8.32666399786453,0.48984641089904246,0.07393517223263538,0.553338474391106,0.03679080693543001
pretrained,4,exact_r16,exact,template_id,balanced_triplet_align_reverse,3,32.666666666666664,6.429100507328637,0.49722222222222223,0.07087417123429485,0.5472222222222222,0.04110735718596871
pretrained,4,exact_r16,exact,template_id,balanced_triplet_sync_forward,3,38,6.0,0.4589812599681021,0.08294124340395519,0.5618520733652312,0.060535418877991166
pretrained,4,exact_r16,exact,template_id,balanced_triplet_sync_reverse,3,38,9.16515138991168,0.4943581780538302,0.0901731930804889,0.5657867494824017,0.04107438826628035
pretrained,4,exact_r2,exact,query_direction_type,hidden_positive,3,72,0.0,0.39814814814814814,0.021215628217388156,0.6018518518518519,0.02121562821738818
pretrained,4,exact_r2,exact,query_direction_type,matched_negative,3,72,0.0,0.5138888888888888,0.08673608331108887,0.5694444444444444,0.024056261216234418
pretrained,4,exact_r2,exact,query_distance_type,visible_5,3,55.333333333333336,6.429100507328637,0.44090038314176244,0.015141069736896313,0.5590996168582376,0.015141069736896282
pretrained,4,exact_r2,exact,query_distance_type,visible_6,3,42,5.291502622129181,0.42002923976608186,0.10574299746205505,0.6077485380116959,0.057965024673156146
pretrained,4,exact_r2,exact,query_distance_type,visible_7,3,46.666666666666664,10.263202878893768,0.5005637133586317,0.06210940055797786,0.5460182588131771,0.026106207700517345
pretrained,4,exact_r2,exact,query_type,hidden_positive_visible_5,3,27.666666666666668,3.2145502536643185,0.4045977011494253,0.06714060628280569,0.5954022988505747,0.06714060628280571
pretrained,4,exact_r2,exact,query_type,hidden_positive_visible_6,3,21,2.6457513110645907,0.3404970760233918,0.10369847073446388,0.6595029239766083,0.10369847073446385
pretrained,4,exact_r2,exact,query_type,hidden_positive_visible_7,3,23.333333333333332,5.131601439446884,0.4200901941373811,0.057956950152755295,0.5799098058626189,0.057956950152755295
pretrained,4,exact_r2,exact,query_type,matched_negative_visible_5,3,27.666666666666668,3.2145502536643185,0.47720306513409966,0.09502823309762425,0.578352490421456,0.024520324461761212
pretrained,4,exact_r2,exact,query_type,matched_negative_visible_6,3,21,2.6457513110645907,0.49956140350877193,0.11471038243109669,0.5837719298245614,0.05130454217722607
pretrained,4,exact_r2,exact,query_type,matched_negative_visible_7,3,23.333333333333332,5.131601439446884,0.5810372325798823,0.14341301506497756,0.6113402628829125,0.10873298155611415
pretrained,4,exact_r2,exact,relation_id,masked_balanced_triplet,3,144,0.0,0.4560185185185185,0.045183382629498,0.5439814814814815,0.045183382629498
pretrained,4,exact_r2,exact,template_family_id,balanced_align,3,68,3.4641016151377544,0.4650673400673401,0.023700182197476577,0.5349326599326599,0.023700182197476573
pretrained,4,exact_r2,exact,template_family_id,balanced_sync,3,76,3.4641016151377544,0.4444444444444444,0.09958273673274398,0.5726495726495727,0.08142119180879341
pretrained,4,exact_r2,exact,template_id,balanced_triplet_align_forward,3,35.333333333333336,8.32666399786453,0.4243943191311612,0.0679509280151498,0.5756056808688388,0.06795092801514979
pretrained,4,exact_r2,exact,template_id,balanced_triplet_align_reverse,3,32.666666666666664,6.429100507328637,0.5285714285714286,0.07525466966323383,0.5619047619047619,0.03375582590180433
pretrained,4,exact_r2,exact,template_id,balanced_triplet_sync_forward,3,38,6.0,0.43226674641148327,0.1073338621244562,0.58856658692185,0.08146280097444979
pretrained,4,exact_r2,exact,template_id,balanced_triplet_sync_reverse,3,38,9.16515138991168,0.45962732919254656,0.08941726738439731,0.5548654244306418,0.07697437451354573
pretrained,4,exact_r4,exact,query_direction_type,hidden_positive,3,72,0.0,0.4814814814814815,0.0699058744006551,0.5555555555555556,0.027777777777777735
pretrained,4,exact_r4,exact,query_direction_type,matched_negative,3,72,0.0,0.4907407407407407,0.0446465313008933,0.5370370370370371,0.008018753738744807
pretrained,4,exact_r4,exact,query_distance_type,visible_5,3,55.333333333333336,6.429100507328637,0.5154693486590038,0.03544989911480352,0.5293582375478927,0.017966282344234058
pretrained,4,exact_r4,exact,query_distance_type,visible_6,3,42,5.291502622129181,0.4006578947368421,0.1433893615397254,0.6410087719298245,0.07442163111763057
pretrained,4,exact_r4,exact,query_distance_type,visible_7,3,46.666666666666664,10.263202878893768,0.5114255073420227,0.10842169071594585,0.5871830830995985,0.023446564281593217
pretrained,4,exact_r4,exact,query_type,hidden_positive_visible_5,3,27.666666666666668,3.2145502536643185,0.5370689655172414,0.06888345213140791,0.5648467432950192,0.022325817126422058
pretrained,4,exact_r4,exact,query_type,hidden_positive_visible_6,3,21,2.6457513110645907,0.33771929824561403,0.14069311344162666,0.662280701754386,0.1406931134416267
pretrained,4,exact_r4,exact,query_type,hidden_positive_visible_7,3,23.333333333333332,5.131601439446884,0.52109112907661,0.13794784157677303,0.612000219985701,0.029678050289931514
pretrained,4,exact_r4,exact,query_type,matched_negative_visible_5,3,27.666666666666668,3.2145502536643185,0.49386973180076627,0.04285882051127971,0.5283524904214559,0.026219328905633135
pretrained,4,exact_r4,exact,query_type,matched_negative_visible_6,3,21,2.6457513110645907,0.4635964912280702,0.1550530097302472,0.6197368421052631,0.06725988378490555
pretrained,4,exact_r4,exact,query_type,matched_negative_visible_7,3,23.333333333333332,5.131601439446884,0.5017598856074356,0.08598000744067247,0.5623659462134961,0.03953404361898666
pretrained,4,exact_r4,exact,relation_id,masked_balanced_triplet,3,144,0.0,0.4861111111111111,0.05511981898051234,0.5462962962962963,0.010607814108694097
pretrained,4,exact_r4,exact,template_family_id,balanced_align,3,68,3.4641016151377544,0.5155723905723906,0.052125722470782565,0.5349326599326599,0.035361050187365316
pretrained,4,exact_r4,exact,template_family_id,balanced_sync,3,76,3.4641016151377544,0.45904558404558404,0.062079299750173865,0.5580484330484331,0.03626713205721254
pretrained,4,exact_r4,exact,template_id,balanced_triplet_align_forward,3,35.333333333333336,8.32666399786453,0.46269519953730476,0.06572318207862367,0.5629458261037208,0.021534700672690588
pretrained,4,exact_r4,exact,template_id,balanced_triplet_align_reverse,3,32.666666666666664,6.429100507328637,0.5793650793650793,0.01802828046285801,0.5793650793650793,0.01802828046285801
