variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
random_control,8,raw_projection_r4,raw_projection,5,1.0,0.0,2.467053325181282e-15,3.016471555516772e-16,0.9991889877451791,0.00017124961598822416,0.00486607363272924,0.0010274913634435977
random_control,8,raw_skew_bilinear_r8,raw_skew_bilinear,5,0.8861683743695418,0.03387893007299421,0.6829897529342108,0.20327358231135398,0.8845115016731951,0.03448262483418195,0.6929309792195757,0.20689575143211736
random_control,9,exact_r1,probe,5,1.0,0.0,2.4312278349103446e-15,6.843563259973149e-16,0.9986685926715533,0.0017320429247558165,0.007988436438957554,0.010392253556265675
random_control,9,exact_r16,probe,5,1.0,0.0,2.875340606788765e-15,1.9056216961458308e-16,0.9993690784606669,0.00031169129689910324,0.003785529389359807,0.0018701467031452187
random_control,9,exact_r2,probe,5,1.0,0.0,3.0176260602910136e-15,2.825440660841038e-16,0.9987880954311954,0.0010199414684343865,0.00727142667609668,0.006119649386793279
random_control,9,exact_r4,probe,5,1.0,0.0,2.7301348297889986e-15,4.143246107087167e-16,0.9990917196704282,0.0006034461617110755,0.005449687232289256,0.0036206736878759836
random_control,9,exact_r64,probe,5,1.0,0.0,2.74338009250366e-15,7.29454583096994e-17,0.9993733785218663,0.00027190363101799403,0.0037597239302057358,0.0016314176112270616
random_control,9,exact_r8,probe,5,1.0,0.0,2.891356239360419e-15,1.3685279861283216e-16,0.9992948178615835,0.000404172304280551,0.004231094477937505,0.0024250249809345883
random_control,9,pairwise,probe,5,0.9266540558801757,0.028225953045158077,0.44007566660746106,0.16935572304856386,0.9253023207187653,0.028996386912305033,0.4481860759512832,0.17397831772699587
random_control,9,pairwise_plus_query_context,probe,5,0.8572859653996097,0.07322986702656596,0.8562842114569826,0.439379194097754,0.8560613077547815,0.07341167039896435,0.8636321562445826,0.4404700280018822
random_control,9,pairwise_plus_triadic,probe,5,0.9068342777589957,0.07372016005957244,0.5589943384725807,0.4423209567921824,0.9042704611188835,0.07322104627579898,0.5743772239631248,0.4393262773857258
random_control,9,pairwise_plus_triplet_mlp,probe,5,0.8718557613591353,0.07219952709502134,0.7688654287711769,0.43319716277545595,0.8682913949092229,0.07218944498910553,0.7902516326246162,0.4331366708928118
