variant_name,layer_index,probe_name,probe_family,rank,num_parameters_mean,num_parameters_std,run_count,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,5,exact_r8,exact,8,6194,0.0,5,0.6573333333333333,0.014876808946963194,0.4944444444444444,0.030030205986721733,0.525,0.012615209808739598
pretrained,5,pairwise,pairwise,64,401986,0.0,5,0.9981666666666666,0.0009128709291752372,0.5277777777777778,0.026895717681995963,0.5305555555555556,0.02282177322938195
pretrained,5,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9921666666666666,0.004510789534241435,0.5152777777777778,0.03451326011052549,0.5319444444444444,0.01440030649536651
pretrained,5,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9911666666666666,0.005451809077932074,0.5888888888888889,0.038162865733427996,0.5888888888888889,0.038162865733427996
pretrained,5,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9928333333333333,0.008830974527825958,0.5347222222222222,0.043920523057894165,0.5513888888888889,0.011620278146306586
pretrained,5,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,5,triadic,triadic,87,401246,0.0,5,0.988,0.012536059100761216,0.5777777777777777,0.03520497737676827,0.5777777777777777,0.03520497737676827
pretrained,6,exact_r1,exact,1,776,0.0,5,0.6108333333333333,0.010391636594449933,0.5083333333333333,0.026625402100945567,0.5222222222222223,0.01335790559838288
pretrained,6,exact_r16,exact,16,12386,0.0,5,0.6716666666666666,0.012555432644432795,0.5027777777777778,0.04212708580028641,0.5305555555555556,0.024845199749997684
pretrained,6,exact_r2,exact,2,1550,0.0,5,0.6426666666666666,0.016492843565889075,0.5069444444444444,0.05993984896400025,0.5430555555555555,0.036549159352613256
pretrained,6,exact_r4,exact,4,3098,0.0,5,0.658,0.010384951719782922,0.5194444444444445,0.028378912141253546,0.5277777777777778,0.01770492886664164
pretrained,6,exact_r64,exact,64,49538,0.0,5,0.6736666666666666,0.0196991257561232,0.5305555555555556,0.06299954683356514,0.5555555555555556,0.03574871576731597
pretrained,6,exact_r8,exact,8,6194,0.0,5,0.6641666666666667,0.008936504412303009,0.5125,0.059617155642596516,0.5458333333333333,0.03352088440596433
pretrained,6,pairwise,pairwise,64,401986,0.0,5,0.997,0.004510789534241464,0.5625,0.035748715767315975,0.5625,0.035748715767315975
pretrained,6,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9911666666666666,0.009567015092377463,0.5305555555555556,0.039771725175767644,0.5388888888888889,0.029298643207956936
pretrained,6,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9828333333333333,0.01838628716069549,0.5847222222222223,0.06793498389664222,0.5847222222222223,0.06793498389664222
pretrained,6,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9918333333333333,0.008944271909999165,0.5347222222222222,0.017010345435994324,0.5347222222222222,0.017010345435994324
pretrained,6,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,6,triadic,triadic,87,401246,0.0,5,0.988,0.0069121471177759,0.5763888888888888,0.03641697389479692,0.5763888888888888,0.03641697389479692
pretrained,7,exact_r1,exact,1,776,0.0,5,0.6093333333333333,0.01072704267002069,0.5180555555555556,0.04241230967945132,0.5375,0.0211777092805235
pretrained,7,exact_r16,exact,16,12386,0.0,5,0.6825,0.010358169078880024,0.4888888888888889,0.05611695514121368,0.5416666666666666,0.03366444345428009
pretrained,7,exact_r2,exact,2,1550,0.0,5,0.6515,0.016022986959712302,0.5180555555555556,0.04826263987192792,0.5430555555555555,0.020483168338545292
pretrained,7,exact_r4,exact,4,3098,0.0,5,0.6633333333333333,0.014837078178970706,0.5083333333333333,0.044303160854823845,0.5305555555555556,0.029707291161399224
pretrained,7,exact_r64,exact,64,49538,0.0,5,0.6798333333333333,0.01474788120375262,0.5138888888888888,0.048112522432468836,0.5416666666666666,0.019641855032959683
pretrained,7,exact_r8,exact,8,6194,0.0,5,0.6705,0.007397447007057388,0.49444444444444446,0.07754802375079796,0.5638888888888889,0.0308226958627391
pretrained,7,pairwise,pairwise,64,401986,0.0,5,0.9991666666666666,0.0008333333333333526,0.5194444444444444,0.022715871158050172,0.525,0.014400306495366479
pretrained,7,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9853333333333333,0.013262834454888503,0.525,0.01939477783856799,0.525,0.01939477783856799
pretrained,7,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9873333333333333,0.014011404085402853,0.5916666666666667,0.015055196797693621,0.5916666666666667,0.015055196797693621
pretrained,7,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.994,0.006384660436459332,0.5416666666666666,0.01473139127471974,0.5416666666666666,0.01473139127471974
pretrained,7,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
pretrained,7,triadic,triadic,87,401246,0.0,5,0.9968333333333333,0.0029697549468675538,0.5944444444444444,0.03885166869638713,0.5944444444444444,0.03885166869638713
