variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
pretrained,0,exact_r1,probe,1,1.0,0.0,3.028686730065181e-15,0.0,0.9997881994479232,0.0,0.00127080359137229,0.0
pretrained,0,exact_r16,probe,1,1.0,0.0,3.1089234259939764e-15,0.0,0.9998449070586098,0.0,0.0009305630175933604,0.0
pretrained,0,exact_r2,probe,1,1.0,0.0,3.155775247236316e-15,0.0,0.9996760156419542,0.0,0.0019438902296921394,0.0
pretrained,0,exact_r4,probe,1,1.0,0.0,3.4651203646425925e-15,0.0,0.9996570208006434,0.0,0.0020578703260980546,0.0
pretrained,0,exact_r64,probe,1,1.0,0.0,3.1991508784307685e-15,0.0,0.9998555286890931,0.0,0.0008668161956140668,0.0
pretrained,0,exact_r8,probe,1,1.0,0.0,3.3000534768080035e-15,0.0,0.9997801536487209,0.0,0.001319083681058449,0.0
pretrained,0,pairwise,probe,1,0.8044894991649522,0.0,1.1730630004571543,0.0,0.7908256943855021,0.0,1.2550458564526505,0.0
pretrained,0,pairwise_plus_triadic,probe,1,0.8179394954608546,0.0,1.092363027234872,0.0,0.7905727898081144,0.0,1.2565632576329842,0.0
pretrained,0,raw_projection_r4,raw_projection,1,1.0,0.0,3.0934986751507033e-15,0.0,0.9998572460479207,0.0,0.0008565239129691488,0.0
pretrained,0,raw_skew_bilinear_r8,raw_skew_bilinear,1,0.3149230024880833,0.0,4.110461999972661,0.0,0.3156689922842715,0.0,4.105986045466529,0.0
pretrained,1,exact_r1,probe,1,1.0,0.0,2.9254094776694963e-15,0.0,0.9999813913471169,0.0,0.00011165125708127259,0.0
pretrained,1,exact_r16,probe,1,1.0,0.0,3.0001522032919312e-15,0.0,0.9998086591561636,0.0,0.001148044898097093,0.0
pretrained,1,exact_r2,probe,1,1.0,0.0,3.0148001231793567e-15,0.0,0.9998167037136025,0.0,0.0010997675049616697,0.0
pretrained,1,exact_r4,probe,1,1.0,0.0,3.027391602764622e-15,0.0,0.9998574116163783,0.0,0.0008555211340232441,0.0
pretrained,1,exact_r64,probe,1,1.0,0.0,3.1538229014046464e-15,0.0,0.9998454555041261,0.0,0.0009272714661266138,0.0
pretrained,1,exact_r8,probe,1,1.0,0.0,3.173037688670791e-15,0.0,0.9998470933900939,0.0,0.0009174553625699547,0.0
pretrained,1,pairwise,probe,1,0.6716258496873908,0.0,1.9702448811795976,0.0,0.661221111814181,0.0,2.0326733166972795,0.0
pretrained,1,pairwise_plus_triadic,probe,1,0.7603570914102925,0.0,1.4378574436737432,0.0,0.738698965145482,0.0,1.5678062331345346,0.0
pretrained,1,raw_projection_r4,raw_projection,1,1.0,0.0,3.3780608448393975e-15,0.0,0.9997726053827338,0.0,0.0013643675714168542,0.0
pretrained,1,raw_skew_bilinear_r8,raw_skew_bilinear,1,0.3429133892059326,0.0,3.942519654830297,0.0,0.3439141979648007,0.0,3.9365147716469235,0.0
pretrained,2,exact_r1,probe,1,1.0,0.0,2.136906553921059e-15,0.0,0.9999542012810707,0.0,0.00027480660012063,0.0
pretrained,2,exact_r16,probe,1,1.0,0.0,3.1170845237368658e-15,0.0,0.9998053440617191,0.0,0.0011679499148158357,0.0
pretrained,2,exact_r2,probe,1,1.0,0.0,3.0141502140814277e-15,0.0,0.9995673795541128,0.0,0.0025957116166763525,0.0
pretrained,2,exact_r4,probe,1,1.0,0.0,3.0825403915363927e-15,0.0,0.9997189301583502,0.0,0.0016864244187470628,0.0
pretrained,2,exact_r64,probe,1,1.0,0.0,3.1106010262150295e-15,0.0,0.9998173895809386,0.0,0.0010956659316434525,0.0
pretrained,2,exact_r8,probe,1,1.0,0.0,2.8821300448172704e-15,0.0,0.9997285977005959,0.0,0.0016284167860350055,0.0
pretrained,2,pairwise,probe,1,0.6786226539148225,0.0,1.9282641106595595,0.0,0.6752447109255526,0.0,1.9485317178898387,0.0
pretrained,2,pairwise_plus_triadic,probe,1,0.7708738653196229,0.0,1.3747567935950227,0.0,0.762710570047299,0.0,1.4237365975148149,0.0
pretrained,2,raw_projection_r4,raw_projection,1,1.0,0.0,3.0877897767595125e-15,0.0,0.9997907260225879,0.0,0.0012556518554952668,0.0
pretrained,2,raw_skew_bilinear_r8,raw_skew_bilinear,1,0.4425525648726357,0.0,3.3446845958630242,0.0,0.4435133718782001,0.0,3.338919796877437,0.0
pretrained,3,exact_r1,probe,1,1.0,0.0,2.949661081606628e-15,0.0,0.9997537761098809,0.0,0.0014773480337074336,0.0
pretrained,3,exact_r16,probe,1,1.0,0.0,2.983877010782008e-15,0.0,0.999875838143958,0.0,0.0007449611633395156,0.0
pretrained,3,exact_r2,probe,1,1.0,0.0,3.4230821135881883e-15,0.0,0.9997621787091097,0.0,0.001426921319054802,0.0
pretrained,3,exact_r4,probe,1,1.0,0.0,3.1129430061397386e-15,0.0,0.9998725781010257,0.0,0.0007645475068582325,0.0
pretrained,3,exact_r64,probe,1,1.0,0.0,3.074216262744578e-15,0.0,0.9998819029165639,0.0,0.0007085875210274631,0.0
pretrained,3,exact_r8,probe,1,1.0,0.0,3.048973121405218e-15,0.0,0.9998551574018266,0.0,0.000869060594898959,0.0
