run_seed,variant_name,layer_index,probe_name,probe_family,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
19,random_control,1,exact_r4,exact,4,3098,0.6008333333333333,0.4513888888888889,0.5486111111111112
19,random_control,1,exact_r8,exact,8,6194,0.6033333333333334,0.4652777777777778,0.5347222222222222
19,random_control,1,exact_r16,exact,16,12386,0.6025,0.5277777777777778,0.5277777777777778
19,random_control,1,exact_r64,exact,64,49538,0.61,0.4930555555555556,0.5069444444444444
19,random_control,1,pairwise,pairwise,64,401986,0.9983333333333333,0.5347222222222222,0.5347222222222222
19,random_control,1,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9758333333333333,0.4305555555555556,0.5694444444444444
19,random_control,1,triadic,triadic,87,401246,0.9716666666666667,0.4097222222222222,0.5902777777777778
19,random_control,2,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,2,exact_r1,exact,1,776,0.5758333333333333,0.5138888888888888,0.5138888888888888
19,random_control,2,exact_r2,exact,2,1550,0.6083333333333333,0.4166666666666667,0.5833333333333333
19,random_control,2,exact_r4,exact,4,3098,0.6008333333333333,0.4444444444444444,0.5555555555555556
19,random_control,2,exact_r8,exact,8,6194,0.6091666666666666,0.4722222222222222,0.5277777777777778
19,random_control,2,exact_r16,exact,16,12386,0.6066666666666667,0.5138888888888888,0.5138888888888888
19,random_control,2,exact_r64,exact,64,49538,0.62,0.4791666666666667,0.5208333333333333
19,random_control,2,pairwise,pairwise,64,401986,0.995,0.5138888888888888,0.5138888888888888
19,random_control,2,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9875,0.5138888888888888,0.5138888888888888
19,random_control,2,triadic,triadic,87,401246,0.96,0.4375,0.5625
19,random_control,3,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,3,exact_r1,exact,1,776,0.5308333333333334,0.5069444444444444,0.5069444444444444
19,random_control,3,exact_r2,exact,2,1550,0.6025,0.5277777777777778,0.5277777777777778
19,random_control,3,exact_r4,exact,4,3098,0.6108333333333333,0.4583333333333333,0.5416666666666667
19,random_control,3,exact_r8,exact,8,6194,0.6175,0.5,0.5
19,random_control,3,exact_r16,exact,16,12386,0.615,0.5,0.5
19,random_control,3,exact_r64,exact,64,49538,0.6233333333333333,0.4513888888888889,0.5486111111111112
19,random_control,3,pairwise,pairwise,64,401986,0.9983333333333333,0.4791666666666667,0.5208333333333333
19,random_control,3,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9858333333333333,0.4652777777777778,0.5347222222222222
19,random_control,3,triadic,triadic,87,401246,0.9975,0.4583333333333333,0.5416666666666667
19,random_control,4,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,4,exact_r1,exact,1,776,0.5816666666666667,0.5,0.5
19,random_control,4,exact_r2,exact,2,1550,0.62,0.5277777777777778,0.5277777777777778
19,random_control,4,exact_r4,exact,4,3098,0.6191666666666666,0.4791666666666667,0.5208333333333333
19,random_control,4,exact_r8,exact,8,6194,0.6166666666666667,0.4930555555555556,0.5069444444444444
19,random_control,4,exact_r16,exact,16,12386,0.615,0.4930555555555556,0.5069444444444444
19,random_control,4,exact_r64,exact,64,49538,0.6275,0.4583333333333333,0.5416666666666667
19,random_control,4,pairwise,pairwise,64,401986,0.9975,0.5069444444444444,0.5069444444444444
19,random_control,4,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9683333333333334,0.4722222222222222,0.5277777777777778
19,random_control,4,triadic,triadic,87,401246,0.9491666666666667,0.4375,0.5625
19,random_control,5,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,5,exact_r1,exact,1,776,0.595,0.5069444444444444,0.5069444444444444
19,random_control,5,exact_r2,exact,2,1550,0.6216666666666667,0.5,0.5
19,random_control,5,exact_r4,exact,4,3098,0.6225,0.4861111111111111,0.5138888888888888
19,random_control,5,exact_r8,exact,8,6194,0.6266666666666667,0.4930555555555556,0.5069444444444444
19,random_control,5,exact_r16,exact,16,12386,0.6275,0.5069444444444444,0.5069444444444444
19,random_control,5,exact_r64,exact,64,49538,0.6325,0.4791666666666667,0.5208333333333333
19,random_control,5,pairwise,pairwise,64,401986,0.9991666666666666,0.5277777777777778,0.5277777777777778
19,random_control,5,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9983333333333333,0.4791666666666667,0.5208333333333333
19,random_control,5,triadic,triadic,87,401246,0.9983333333333333,0.4791666666666667,0.5208333333333333
19,random_control,6,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,6,exact_r1,exact,1,776,0.6016666666666667,0.5138888888888888,0.5138888888888888
19,random_control,6,exact_r2,exact,2,1550,0.615,0.5208333333333334,0.5208333333333334
19,random_control,6,exact_r4,exact,4,3098,0.6158333333333333,0.5138888888888888,0.5138888888888888
19,random_control,6,exact_r8,exact,8,6194,0.6358333333333334,0.5,0.5
19,random_control,6,exact_r16,exact,16,12386,0.6308333333333334,0.5208333333333334,0.5208333333333334
19,random_control,6,exact_r64,exact,64,49538,0.6333333333333333,0.5277777777777778,0.5277777777777778
19,random_control,6,pairwise,pairwise,64,401986,0.9616666666666667,0.5,0.5
19,random_control,6,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9983333333333333,0.4652777777777778,0.5347222222222222
19,random_control,6,triadic,triadic,87,401246,0.9825,0.5,0.5
19,random_control,7,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,7,exact_r1,exact,1,776,0.5816666666666667,0.4930555555555556,0.5069444444444444
19,random_control,7,exact_r2,exact,2,1550,0.6308333333333334,0.4861111111111111,0.5138888888888888
19,random_control,7,exact_r4,exact,4,3098,0.6341666666666667,0.5069444444444444,0.5069444444444444
19,random_control,7,exact_r8,exact,8,6194,0.6358333333333334,0.4652777777777778,0.5347222222222222
19,random_control,7,exact_r16,exact,16,12386,0.6375,0.4930555555555556,0.5069444444444444
19,random_control,7,exact_r64,exact,64,49538,0.6491666666666667,0.4791666666666667,0.5208333333333333
