run_seed,variant_name,layer_index,probe_name,probe_family,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
7,pretrained,9,triadic,triadic,87,401246,0.995,0.6388888888888888,0.6388888888888888
7,pretrained,10,query_only,query_only,64,1538,0.5,0.5,0.5
7,pretrained,10,exact_r1,exact,1,776,0.6316666666666667,0.4722222222222222,0.5277777777777778
7,pretrained,10,exact_r2,exact,2,1550,0.6766666666666666,0.4791666666666667,0.5208333333333333
7,pretrained,10,exact_r4,exact,4,3098,0.695,0.4791666666666667,0.5208333333333333
7,pretrained,10,exact_r8,exact,8,6194,0.7075,0.5138888888888888,0.5138888888888888
7,pretrained,10,exact_r16,exact,16,12386,0.7166666666666667,0.4722222222222222,0.5277777777777778
7,pretrained,10,exact_r64,exact,64,49538,0.6991666666666667,0.4652777777777778,0.5347222222222222
7,pretrained,10,pairwise,pairwise,64,401986,1.0,0.4930555555555556,0.5069444444444444
7,pretrained,10,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,1.0,0.5625,0.5625
7,pretrained,10,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9941666666666666,0.5138888888888888,0.5138888888888888
7,pretrained,10,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.985,0.5625,0.5625
7,pretrained,10,triadic,triadic,87,401246,0.9975,0.5902777777777778,0.5902777777777778
7,pretrained,11,query_only,query_only,64,1538,0.5,0.5,0.5
7,pretrained,11,exact_r1,exact,1,776,0.6508333333333334,0.4861111111111111,0.5138888888888888
7,pretrained,11,exact_r2,exact,2,1550,0.685,0.5138888888888888,0.5138888888888888
7,pretrained,11,exact_r4,exact,4,3098,0.7,0.4513888888888889,0.5486111111111112
7,pretrained,11,exact_r8,exact,8,6194,0.7175,0.5138888888888888,0.5138888888888888
7,pretrained,11,exact_r16,exact,16,12386,0.7133333333333334,0.4930555555555556,0.5069444444444444
7,pretrained,11,exact_r64,exact,64,49538,0.7041666666666667,0.4930555555555556,0.5069444444444444
